Time, InitialDerivativeIntegrator1_init_cond, InitialDerivativeIntegrator1_t_o, x1, x2
5.149999999999935, 0, 2, 0.9942005965276103, 1.0057991115642488
5.159999999999934, 0, 2, 0.9942583015587279, 1.005741409437666
5.169999999999934, 0, 2, 0.9943154324151683, 1.0056842814568596
5.179999999999934, 0, 2, 0.9943719948100653, 1.0056277219089838
5.189999999999934, 0, 2, 0.9944279943997061, 1.0055717251380356
5.199999999999934, 0, 2, 0.9944834367840966, 1.0055162855442914
5.209999999999933, 0, 2, 0.994538327507522, 1.0054613975837445
5.219999999999933, 0, 2, 0.994592672059101, 1.0054070557675534
5.229999999999933, 0, 2, 0.9946464758733342, 1.0053532546614903
5.239999999999933, 0, 2, 0.9946997443306486, 1.0052999888853993
5.2499999999999325, 0, 2, 0.9947524827579346, 1.0052472531126582
5.259999999999932, 0, 2, 0.9948046964290793, 1.005195042069645
5.269999999999932, 0, 2, 0.9948563905654939, 1.0051433505352116
5.279999999999932, 0, 2, 0.9949075703366355, 1.0050921733401612
5.289999999999932, 0, 2, 0.9949582408605242, 1.005041505366731
5.299999999999931, 0, 2, 0.9950084072042552, 1.0049913415480813
5.309999999999931, 0, 2, 0.995058074384505, 1.0049416768677877
5.319999999999931, 0, 2, 0.9951072473680335, 1.0048925063593401
5.329999999999931, 0, 2, 0.9951559310721803, 1.004843825105647
5.339999999999931, 0, 2, 0.9952041303653569, 1.0047956282385417
5.34999999999993, 0, 2, 0.9952518500675333, 1.0047479109382969
5.35999999999993, 0, 2, 0.9952990949507197, 1.0047006684331423
5.36999999999993, 0, 2, 0.9953458697394442, 1.0046538959987878
5.37999999999993, 0, 2, 0.9953921791112251, 1.0046075889579504
5.3899999999999295, 0, 2, 0.9954380276970386, 1.0045617426798874
5.399999999999929, 0, 2, 0.9954834200817818, 1.004516352579932
5.409999999999929, 0, 2, 0.9955283608047314, 1.0044714141190365
5.419999999999929, 0, 2, 0.9955728543599975, 1.0044269228033162
5.429999999999929, 0, 2, 0.9956169051969732, 1.004382874183603
5.4399999999999284, 0, 2, 0.9956605177207791, 1.0043392638549968
5.449999999999928, 0, 2, 0.9957036962927044, 1.004296087456429
5.459999999999928, 0, 2, 0.9957464452306426, 1.004253340670223
5.469999999999928, 0, 2, 0.9957887688095235, 1.004211019221664
5.479999999999928, 0, 2, 0.9958306712617406, 1.004169118878572
5.489999999999927, 0, 2, 0.9958721567775745, 1.004127635450877
5.499999999999927, 0, 2, 0.9959132295056115, 1.0040865647902015
5.509999999999927, 0, 2, 0.995953893553159, 1.004045902789445
5.519999999999927, 0, 2, 0.9959941529866562, 1.0040056453823727
5.5299999999999265, 0, 2, 0.9960340118320801, 1.0039657885432107
5.539999999999926, 0, 2, 0.9960734740753489, 1.003926328286241
5.549999999999926, 0, 2, 0.9961125436627202, 1.0038872606654048
5.559999999999926, 0, 2, 0.9961512245011855, 1.0038485817739073
5.569999999999926, 0, 2, 0.9961895204588613, 1.0038102877438266
5.5799999999999255, 0, 2, 0.9962274353653756, 1.0037723747457274
5.589999999999925, 0, 2, 0.9962649730122509, 1.0037348389882783
5.599999999999925, 0, 2, 0.9963021371532835, 1.0036976767178718
5.609999999999925, 0, 2, 0.9963389315049188, 1.0036608842182495
