Time, ../model.aircraft.z, ../model.aircraft.theta
9.879999999999834, -0.13179444737241044, 0.16987300380434783
9.889999999999834, -0.13179444737241044, 0.16987300380434783
9.899999999999833, -0.13179444737241044, 0.16987300380434783
9.909999999999833, -0.13179444737241044, 0.16987300380434783
9.919999999999833, -0.13179444737241044, 0.16987300380434783
9.929999999999833, -0.13179444737241044, 0.16987300380434783
9.939999999999833, -0.13179444737241044, 0.16987300380434783
9.949999999999832, -0.13179444737241044, 0.16987300380434783
9.959999999999832, -0.13179444737241044, 0.16987300380434783
9.969999999999832, -0.13179444737241044, 0.16987300380434783
9.979999999999832, -0.13179444737241044, 0.16987300380434783
9.989999999999831, -0.13179444737241044, 0.16987300380434783
9.999999999999831, -0.13179444737241044, 0.16987300380434783
