Time, model.cp.theta, model.cp.x, model.cp.y, model.cp.z, model.cp.beta
8.349999999999866, -1.1997549521079243, -0.44680067199278084, 0.17383302142099427, 0.8775826115930326, 0.4999998963287087
8.359999999999866, -1.233172034692786, -0.4523591475481851, 0.15880797879993946, 0.8775826043734899, 0.49999991138744776
8.369999999999866, -1.2665891163900305, -0.45741251925653176, 0.1436056108711982, 0.8775825976816672, 0.49999992534545185
8.379999999999866, -1.3000061972678416, -0.46195514450532915, 0.1282428926185074, 0.8775825915307905, 0.4999999381751343
8.389999999999866, -1.3334232773960302, -0.46598195098287654, 0.11273697807423962, 0.8775825859330166, 0.4999999498511384
8.399999999999865, -1.3668403568458813, -0.4694884423421152, 0.09710518116510067, 0.8775825808994088, 0.49999996035038763
8.409999999999865, -1.4002574356900233, -0.47247070322135215, 0.08136495637927053, 0.8775825764399157, 0.4999999696521312
8.419999999999865, -1.4336745140022813, -0.4749254036162438, 0.06553387927659053, 0.8775825725633509, 0.49999997773798516
8.429999999999865, -1.4670915918575325, -0.47684980259815896, 0.04962962686355438, 0.8775825692773764, 0.4999999845919685
8.439999999999864, -1.5005086693315561, -0.47824175137476865, 0.03366995785501852, 0.8775825665884864, 0.499999990200535
8.449999999999864, -1.5339257465008884, -0.47909969568944505, 0.017672692844669644, 0.8775825645019955, 0.4999999945525998
8.459999999999864, -1.5673428234426623, -0.47942267755679047, 0.0016556944064001701, 0.8775825630220272, 0.49999999763956154
8.469999999999864, -1.600759900234462, -0.4792103363323562, -0.014363152851201776, 0.8775825621515067, 0.4999999994553191
8.479999999999864, -1.6341769769541699, -0.47846290911535977, -0.030365962254965455, 0.8775825618921543, 0.49999999999628375
8.489999999999863, -1.6675940536798108, -0.4771812304839476, -0.04633486503955567, 0.8775825622444829, 0.4999999992613864
8.499999999999863, -1.7010111304893953, -0.47536673156330117, -0.062252030299895234, 0.877582563207796, 0.49999999725207944
8.509999999999863, -1.7344282074607704, -0.47302143842762506, -0.07809968490131541, 0.8775825647801897, 0.49999999397233413
8.519999999999863, -1.7678452846714634, -0.47014796983780327, -0.09386013332519422, 0.8775825669585562, 0.49999998942863255
8.529999999999863, -1.801262362198529, -0.4667495343172492, -0.10951577742792756, 0.8775825697385903, 0.4999999836299549
8.539999999999862, -1.8346794401183935, -0.46282992656921446, -0.1250491360911654, 0.8775825731147974, 0.49999997658776174
8.549999999999862, -1.8680965185067115, -0.45839352323955734, -0.1404428647413789, 0.8775825770805048, 0.49999996831597127
8.559999999999862, -1.9015135974382076, -0.45344527802970386, -0.15567977471694713, 0.8775825816278746, 0.49999995883093196
8.569999999999862, -1.9349306769865329, -0.44799071616525665, -0.1707428524611533, 0.8775825867479193, 0.49999994815139004
8.579999999999862, -1.9683477572241237, -0.4420359282264294, -0.18561527851965076, 0.8775825924305196, 0.4999999362984527
8.589999999999861, -2.0017648382220488, -0.4355875633471987, -0.20028044632118003, 0.8775825986644442, 0.4999999232955461
8.599999999999861, -2.0351819200498804, -0.4286528217907621, -0.21472198072058205, 0.8775826054373725, 0.4999999091683693
8.60999999999986, -2.068599002775543, -0.42123944690960186, -0.22892375628337874, 0.8775826127359184, 0.4999998939448433
8.61999999999986, -2.1020160864651922, -0.41335571649912256, -0.24286991529152965, 0.8775826205456568, 0.49999987765505605
8.62999999999986, -2.1354331711830783, -0.40501043355452565, -0.25654488545023746, 0.8775826288511525, 0.49999986033120275
8.63999999999986, -2.168850256991416, -0.3962129164412413, -0.2699333972760389, 0.8775826376359904, 0.4999998420075224
8.64999999999986, -2.202267343950269, -0.3869729884898892, -0.2830205011467694, 0.8775826468828082, 0.49999982272023
8.65999999999986, -2.235684432117421, -0.3773009670273955, -0.2957915839943537, 0.8775826565733301, 0.4999998025074452
8.66999999999986, -2.269101521548273, -0.3672076518565052, -0.3082323856217929, 0.8775826666884038, 0.49999978140911655
8.67999999999986, -2.302518612295729, -0.35670431319656426, -0.32032901462611924, 0.8775826772080377, 0.49999975946694303
8.68999999999986, -2.335935704410084, -0.3458026790990333, -0.33206796390954174, 0.8775826881114407, 0.4999997367242913
8.699999999999859, -2.3693527979389417, -0.33451492235178026, -0.3434361257614718, 0.8775826993770632, 0.49999971322611014
8.709999999999859, -2.4027698929271013, -0.3228536468867899, -0.35442080649456886, 0.8775827109826397, 0.49999968901884145
8.719999999999859, -2.4361869894164814, -0.310831873706452, -0.365009740618485, 0.8775827229052328, 0.4999996641503287
8.729999999999858, -2.469604087446034, -0.2984630263441547, -0.37519110453546795, 0.8775827351212785, 0.4999996386697222
8.739999999999858, -2.503021187051666, -0.285760915875416, -0.3849535297425344, 0.8775827476066329, 0.499999612627382
8.749999999999858, -2.536438288266169, -0.27273972549628955, -0.39428611552547405, 0.8775827603366199, 0.4999995860747784
8.759999999999858, -2.5698553911191597, -0.25941399468626425, -0.40317844113051016, 0.8775827732860796, 0.4999995590643902
8.769999999999857, -2.6032724956370084, -0.2457986029733501, -0.4116205774000207, 0.8775827864294188, 0.4999995316496009
