Time, aircraft.y(0), aircraft.y(1)
3.5899999999999674, -0.052539638341159316, 0.0017418714270209393
3.5999999999999672, -0.05253963873311561, 0.0017418765307236031
3.609999999999967, -0.05253963901885392, 0.0017418814556956507
3.619999999999967, -0.05253963920684339, 0.0017418862067173596
3.6299999999999666, -0.05253963930508087, 0.0017418907885146365
3.6399999999999664, -0.05253963932111078, 0.001741895205755461
3.649999999999966, -0.052539639262044434, 0.001741899463046621
3.659999999999966, -0.052539639134578785, 0.0017419035649307295
3.6699999999999657, -0.05253963894501463, 0.0017419075158835126
3.6799999999999655, -0.05253963869927428, 0.0017419113203113595
3.6899999999999653, -0.05253963840291863, 0.0017419149825491217
3.699999999999965, -0.05253963806116375, 0.0017419185068581514
3.709999999999965, -0.05253963767889688, 0.0017419218974245709
3.7199999999999647, -0.05253963726069195, 0.0017419251583577597
3.7299999999999645, -0.052539636810824485, 0.0017419282936890518
3.7399999999999642, -0.05253963633328611, 0.0017419313073706321
3.749999999999964, -0.052539635831798444, 0.0017419342032746218
3.759999999999964, -0.052539635309826554, 0.0017419369851923432
3.7699999999999636, -0.05253963477059189, 0.001741939656833757
3.7799999999999634, -0.05253963421708474, 0.0017419422218270583
3.789999999999963, -0.05253963365207622, 0.0017419446837184274
3.799999999999963, -0.05253963307812981, 0.0017419470459719229
3.8099999999999627, -0.05253963249761241, 0.0017419493119695104
3.8199999999999625, -0.052539631912704984, 0.0017419514850112183
3.8299999999999623, -0.052539631325412756, 0.001741953568315413
3.839999999999962, -0.052539630737575005, 0.0017419555650191852
3.849999999999962, -0.05253963015087442, 0.0017419574781788395
3.8599999999999617, -0.0525396295668461, 0.001741959310770482
3.8699999999999615, -0.05253962898688613, 0.0017419610656906966
3.8799999999999613, -0.05253962841225982, 0.001741962745757305
3.889999999999961, -0.05253962784410953, 0.001741964353710203
3.899999999999961, -0.0525396272834622, 0.0017419658922122672
3.9099999999999606, -0.05253962673123647, 0.0017419673638503267
3.9199999999999604, -0.05253962618824959, 0.001741968771136193
3.92999999999996, -0.052539625655223826, 0.0017419701165077442
3.93999999999996, -0.05253962513279275, 0.0017419714023300561
3.9499999999999598, -0.052539624621507075, 0.0017419726308965779
3.9599999999999596, -0.05253962412184033, 0.0017419738044303454
3.9699999999999593, -0.05253962363419414, 0.0017419749250852294
3.979999999999959, -0.052539623158903336, 0.0017419759949472118
3.989999999999959, -0.05253962269624075, 0.00174197701603569
3.9999999999999587, -0.05253962224642176, 0.0017419779903048006
4.009999999999959, -0.052539621809608646, 0.0017419789196447635
4.019999999999959, -0.05253962138591466, 0.0017419798058832385
4.0299999999999585, -0.052539620975407916, 0.0017419806507866955
4.039999999999958, -0.05253962057811502, 0.0017419814560617921
4.049999999999958, -0.05253962019402457, 0.0017419822233567558
4.059999999999958, -0.05253961982309037, 0.001741982954262771
4.069999999999958, -0.052539619465234555, 0.0017419836503153648
4.079999999999957, -0.05253961912035047, 0.0017419843129957914
4.089999999999957, -0.05253961878830537, 0.0017419849437324115
4.099999999999957, -0.052539618468943027, 0.0017419855439020663
4.109999999999957, -0.052539618162086105, 0.0017419861148314426
4.119999999999957, -0.052539617867538434, 0.0017419866577984273
4.129999999999956, -0.05253961758508713, 0.0017419871740334521
4.139999999999956, -0.05253961731450455, 0.0017419876647208228
4.149999999999956, -0.05253961705555017, 0.001741988131000035
4.159999999999956, -0.052539616807972304, 0.0017419885739670738
4.1699999999999555, -0.052539616571509705, 0.0017419889946756974
4.179999999999955, -0.052539616345893075, 0.0017419893941387004
4.189999999999955, -0.052539616130846456, 0.0017419897733291605
4.199999999999955, -0.05253961592608853, 0.0017419901331816635
4.209999999999955, -0.052539615731333804, 0.0017419904745935091
4.2199999999999545, -0.05253961554629373, 0.001741990798425894
4.229999999999954, -0.052539615370677716, 0.0017419911055050743
4.239999999999954, -0.05253961520419407, 0.0017419913966235047
4.249999999999954, -0.05253961504655088, 0.0017419916725409552
4.259999999999954, -0.05253961489745678, 0.0017419919339856052
4.269999999999953, -0.0525396147566217, 0.0017419921816551125
4.279999999999953, -0.0525396146237575, 0.00174199241621766
4.289999999999953, -0.05253961449857861, 0.0017419926383129784
4.299999999999953, -0.05253961438080251, 0.0017419928485533436
4.3099999999999525, -0.05253961427015029, 0.001741993047524552
4.319999999999952, -0.05253961416634703, 0.00174199323578687
4.329999999999952, -0.05253961406912223, 0.0017419934138759598
4.339999999999952, -0.052539613978210116, 0.0017419935823037825
4.349999999999952, -0.05253961389334999, 0.0017419937415594747
4.3599999999999515, -0.05253961381428648, 0.0017419938921102037
4.369999999999951, -0.05253961374076975, 0.0017419940344019984
4.379999999999951, -0.052539613672555725, 0.0017419941688605555
4.389999999999951, -0.05253961360940623, 0.001741994295892025
4.399999999999951, -0.05253961355108916, 0.0017419944158837705
4.40999999999995, -0.052539613497378554, 0.0017419945292051077
4.41999999999995, -0.05253961344805469, 0.0017419946362080211
4.42999999999995, -0.05253961340290416, 0.0017419947372278584
4.43999999999995, -0.05253961336171989, 0.0017419948325840024
4.4499999999999496, -0.05253961332430116, 0.0017419949225805226
4.459999999999949, -0.052539613290453625, 0.0017419950075068056
4.469999999999949, -0.05253961325998927, 0.0017419950876381646
